tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
54.905,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.916,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.927,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.935,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.946,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.957,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.966,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.977,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.987,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.998,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.007,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.018,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.028,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.037,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.048,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.059,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.069,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.078,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.089,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.1,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.11,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.12,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.13,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.141,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.152,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.161,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.171,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.182,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.193,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.202,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.212,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.223,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.234,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.243,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.253,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.264,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.273,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.284,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.295,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.306,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
55.314,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.325,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.02,0.06
55.336,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.344,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.355,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.366,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.376,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.385,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.396,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.407,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.416,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.427,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.437,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.448,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.457,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.468,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.478,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.489,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.498,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.508,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.519,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.529,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.539,0.05,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.55,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.561,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.569,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.58,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.18,-0.02,0.06
55.591,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.19,-0.02,0.06
55.599,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.19,-0.02,0.06
55.61,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.19,-0.02,0.06
55.621,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.19,-0.02,0.06
55.632,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,0.00,0.10, -0.19,-0.02,0.06
55.641,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.651,0.05,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.662,0.04,-0.09,0.03, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.673,0.04,-0.09,0.03, 0.01,0.03,0.03, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.684,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.08,0.02, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.695,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.01,0.01, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.704,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.01,0.01, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.19,-0.02,0.06
55.715,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.01,0.01, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.20,-0.16,0.04
55.725,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.01,0.01, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.20,-0.16,0.04
55.736,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.06,0.01,0.01, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.20,-0.16,0.04
55.747,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.20,-0.16,0.04
55.758,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.20,-0.16,0.04
55.769,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.01,-0.10,-0.04, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.78,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.791,0.04,-0.09,0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.8,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.811,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.822,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.833,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.844,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.855,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.22,-0.45,-0.01
55.865,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.877,0.03,-0.40,-0.03, 0.00,-0.09,0.01, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.887,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.898,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.04,-0.34,-0.04, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.91,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.02,-0.50,-0.08, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.92,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.931,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.943,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.953,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.966,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.02,-0.94,-0.14, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.977,0.03,-0.40,-0.03, -0.06,-1.18,-0.06, 0.01,-1.19,-0.17, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.988,-0.01,-1.13,-0.16, -0.06,-1.18,-0.06, 0.01,-1.19,-0.17, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
55.999,-0.01,-1.13,-0.16, -0.06,-1.18,-0.06, 0.01,-1.19,-0.17, -0.06,-1.25,-0.16, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
56.01,-0.01,-1.13,-0.16, -0.06,-1.18,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
56.021,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
56.032,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.26,-1.18,-0.13
56.044,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.27,-0.15
56.054,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.066,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.077,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.088,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.099,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.11,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.19,-0.17, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.121,-0.01,-1.13,-0.16, -0.06,-1.15,-0.06, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.132,-0.01,-1.13,-0.16, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.143,-0.01,-1.13,-0.16, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.156,-0.01,-1.13,-0.16, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.167,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.178,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.06,-1.27,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.189,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.07,-1.46,-0.18, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.2,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.07,-1.46,-0.18, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.211,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.07,-1.46,-0.18, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.222,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.23,-0.18, -0.07,-1.46,-0.18, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.233,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.29,-0.19, -0.07,-1.46,-0.18, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.244,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.256,-0.02,-1.36,-0.21, -0.08,-1.34,-0.08, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.267,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.277,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.289,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.3,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.311,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.322,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.334,-0.02,-1.36,-0.21, -0.06,-1.09,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.345,-0.02,-1.36,-0.21, -0.06,-0.99,-0.06, 0.01,-1.29,-0.19, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
56.356,-0.02,-1.36,-0.21, -0.06,-0.99,-0.06, 0.03,-0.80,-0.12, -0.06,-1.20,-0.15, 0.00,0.00,0.00, -0.02,-0.07,0.09, -0.27,-1.23,-0.14
